ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
718,-46481699,-23504687,355030828000057,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,PARQUE BOTURUSSU,6087-9,RUA DARIO COSTA MATOS,45,ERMELINO MATARAZZO,P.FINAL ONIBUS JD.S.CARL
719,-46480846,-23517373,355030864000083,3550308005143,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,BURGO PAULISTA,5158-6,RUA ACAIPE,S/N,BURGO PAULISTA,RUA REPUBLICA DE SAN MAR
720,-46480246,-23550069,355030805000073,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,ITAQUERA,4390-7,RUA ANDREA FELICIANI,,ARTUR ALVIM,RUA CEZAR DIAS
721,-46480124,-23559591,355030824000042,3550308005203,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,ADOLFO LIMA BARROS,4403-2,RUA ADOLFO LIMA BARROS,,VL MANCHESTER,ABASTCIDADE LIDER
722,-46479930,-23551007,355030805000091,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,CEZAR DIAS,1150-9,RUA CESAR DIAS,S/N,ITAQUERA,COM A RUA CESAR DIAS
723,-46479679,-23617992,355030873000156,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SANTA ADELIA,3134-8,RUA CACHOEIRA DE MINAS,S/N,JD STA ADELIA,
724,-46479594,-23618827,355030873000156,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTA ADELIA,7256-7,RUA CACHOEIRA DE MINAS,,SAO MATEUS,
725,-46479045,-23531381,355030805000045,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JARDIM COIMBRA,3082-1,RUA PITAGORAS,579,JD COIMBRA,RUA CLAUDIO BARTOLOMEU
726,-46477692,-23607921,355030873000048,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,FEIRA DA ECONOMIA SOLIDARIA,7270-2,AV  MATEO BEI,03164,SAO MATEUS,RUA DOUTOR EDMUR WHITAKE
727,-46477397,-23570141,355030857000048,3550308005204,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,JARDIM NOSSA SENHORA DO CARMO,3094-5,RUA ESTEVAO DIAS VERGARA,700,JD NSRA DO CARMO,TV AV MARIA LUIZA AMERIC
728,-46475901,-23505946,355030887000150,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,VILA NORMA,1209-2,RUA GLICERIO RODRIGUES,S/N,VL NORMA,
729,-46475418,-23612333,355030873000115,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM VERA CRUZ NOTURNA,3162-3,AV  SAPOPEMBA,,SAO MATEUS,RUA JULIO CEZAR MOREIRA
730,-46474816,-23599795,355030873000039,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,MARIA CURSI,4071-1,RUA DOMIZIANO ROSSI,587,SAO MATEUS,MARIA CURSI C AURELIANO
731,-46474188,-23560127,355030824000068,3550308005203,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,CIDADE LIDER,4166-1,RUA JERONIMO DE BARROS,S/N,CID LIDER,AV.MARIA LUISA AMERICANO
732,-46473895,-23534548,355030805000048,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,CIDADE A E CARVALHO,7050-5,RUA TALES DE MILETO,392,CID A E CARVALHO,AV AGUIA DE HAIA
733,-46473737,-23615871,355030875000080,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VERA CRUZ,4093-2,RUA PIRES CALEIRO,205,JD VERA CRUZ,TV SARGENTO IRACITAM COI
734,-46473546,-23512219,355030887000127,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,ITAPOA,6086-0,RUA OLEGARIO MACIEL,19,JD SAO CARLOS,EL REY E POEMA E TROVA
735,-46473066,-23492146,355030828000078,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,ERMELINO MATARAZZO,1038-3,RUA SHOBEE KUMAGAI,6996,ERMELINO MATARAZZO,AVENIDA PARANAGUA
736,-46472534,-23610860,355030873000114,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTA ADELIA,6052-6,RUA URSA MENOR,286,JD STA ADELIA,ESTRADA DO IGUATEMI
737,-46472388,-23494742,355030828000080,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,COMENDADOR ERMELINO MATARAZZO,5043-1,RUA VITORIA SIMIONATO,580,ERMELINO MATARAZZO,TV AVENIDA PARANAGUA
738,-46472355,-23571581,355030857000078,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,FEIRA DA AGRICULTURA LIMPA,7269-9,AV  AFONSO PENTEADO,00055,PQ DO CARMO,AV CLAUDIO AUGUSTO FERNA
739,-46472347,-23505044,355030887000131,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,VILA MONTE SANTO,7218-4,RUA QUILOMBO DO AMBROSIO,S/N,VL MONTE SANTO,
740,-46472218,-23626782,355030875000006,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,SAO RAFAEL,4098-3,RUA BENTO DO AMARAL DA SILVA,14,PQ SAO RAFAEL,TV AV BARONEZA DE MURITI
741,-46471577,-23522779,355030837000234,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,TERRA BRASILEIRA,1179-7,RUA TERRA BRASILEIRA,S/N,VL SUICA,RUS 3 E TERRA BRASILEIRA
742,-46469267,-23506444,355030887000096,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,LIMOEIRO,3084-8,AV  MANOEL DOS SANTOS BRAGA,251,LIMOEIRO,PROX GAR ON PENHA S MIGU
743,-46468914,-23617574,355030875000051,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,OURO FINO,1131-2,RUA LEONOR DE SIQUEIRA,6,JD VERA CRUZ,AV.SARGT. IRACITAM COIMB
744,-46468677,-23627648,355030875000005,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,PARQUE SAO RAFAEL,7066-1,RUA JOAO DO CANTO E MELO,671,PQ SAO RAFAEL,TV AV BARONEZA DE MURITI
745,-46467490,-23534946,355030837000140,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA CAMPANELA,5123-3,RUA CAXIU,S/N,VL CAMPANELA,RUA JOAPITANGA
746,-46467074,-23542614,355030837000186,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,COHAB-TIRADENTES I,1184-3,RUA BARTOLINO DE PADUA,S/N,ITAQUERA,CONFLUENCIA R BARRO BRAN
747,-46465199,-23554299,355030824000120,3550308005203,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,CIDADE LIDER,7038-6,RUA FRANCISCO MUNHOZ FILHO,501,CID LIDER,PARALELA A AV LIDER
748,-46465148,-23616784,355030873000147,3550308005208,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VILA NOVA CARRAO,5170-5,AV  MARIANA DE SOUZA GUERRA,S/N,JD VL NOVA CARRAO,
749,-46464885,-23533936,355030837000054,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CONJUNTO A E CARVALHO,1380-3,RUA ANDRE CAVALCANTE,,VILA REGINA,
750,-46464620,-23501295,355030887000029,3550308005193,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,JOSE NUNES,3110-0,AV  PAU D'ARCO ROXO,220,CID PEDRO JOSE NUNES,CIDADE PEDRO JOSE NUNES
751,-46463927,-23560732,355030857000008,3550308005204,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,SANTA MARCELINA,5135-7,RUA PRAIA DE TORRES,S/N,VL CARMOSINA,PROX HOSPITAL STA MARCEL
752,-46463732,-23520095,355030837000205,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA RAMOS,6128-0,AV  AUGUSTO ANTUNES,S/N,VL RAMOS,
753,-46462579,-23623346,355030875000026,3550308005211,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM ESTER,3093-7,AV  MENDONCA E VASCONCELOS,108,JD ESTER,TV ES SAPOPEMBA ALTURA 2
754,-46461360,-23512891,355030887000115,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,JARDIM DAS CAMELIAS,5105-5,RUA LIRIO DA SERRA,18,JD DAS CAMELIAS,PROX E P G LUIGI PIRANDE
755,-46460616,-23496634,355030887000192,3550308005194,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,PARQUE CRUZEIRO DO SUL,7098-0,RUA ANTONIO DE SIQUEIRA,330,PQ CRUZEIRO DO SUL,PERTO E.M.P.G.PRES.E.PES
756,-46460515,-23604427,355030873000107,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CIDADE SATELITE,4162-9,RUA PHOBUS,S/N,JD STA BARBARA,S/INFOR.
757,-46459885,-23633144,355030875000069,3550308005277,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SAO FRANCISCO,1215-7,RUA MORRO DAS PEDRAS,S/N,JD SAO FRANCISCO,
758,-46458501,-23515916,355030837000244,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,RAINHA DA NOITE,3160-7,RUA RODOLFO BARBOSA DE CASTRO,,PARQUE GUARANI,
759,-46457968,-23534389,355030837000023,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,JARDIM ITAPEMIRIM,7239-7,RUA DR OLIVIO MONTENEGRO,,JARDIM ITAPEMIRIM,
760,-46457530,-23518056,355030837000153,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,PARQUE GUARANI,1105-3,RUA FLOR DE CABOCLO,1,PQ GUARANI,AVENIDA IMPERADOR
761,-46456993,-23535558,355030837000005,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,JARDIM ITAPEMIRIM,4160-2,RUA DIOGO JOSE MACHADO,S/N,JD ITAPEMIRIM,AV CAMPANELA E RUA CUNHA
762,-46455763,-23612668,355030875000093,3550308005211,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VILA CARRAO I,1194-0,AV  BASSANO DEL GRAPA,S/N,JD VL CARRAO,
763,-46455044,-23554698,355030857000019,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,VILA CARMOSINA,7265-6,RUA LAGOA FEIA,,VILA CARMOSINA,
764,-46454593,-23551556,355030837000223,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CARMOSINA,6105-0,RUA SAO FELIX DO PIAUI,1057,VL CARMOSINA,TV R F XAVIER ANT D JULI
765,-46454121,-23545383,355030837000134,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA CARMOSINA,5172-1,RUA VENTUROSA,S/N,VL CARMOSINA,RUA BAIXADA SANTISTA
766,-46453934,-23505588,355030887000015,3550308005193,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,VILA JACUI,4043-6,RUA TSUTOMU HENNI,717,VL JACUI,ERNESTO B LOPES E TARAPI
767,-46453196,-23575272,355030857000041,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,JARDIM HELIAN,6173-5,RUA MANOEL BACELAR,,JARDIM HELIAN,RUA CONFISSAO
768,-46452989,-23539874,355030837000019,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,ITAQUERA,1037-5,RUA KEN SUGAYA,S/N,ITAQUERA,E COLONIAL DAS MISSOES
769,-46452479,-23512048,355030887000079,3550308005193,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,JARDIM SANTANA,7068-8,RUA FRUTO DO PARAISO,12,JD SANTANA,PERTO DO SUPERMERCADO TR
770,-46452008,-23597664,355030833000024,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,PARQUE BOA ESPERANCA,7083-1,RUA DIOGO GARCIA,283,JD PLANALTO,RUA ANTONIO A FERREIRA E
771,-46451753,-23528587,355030837000012,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,ITAQUERA,5045-8,RUA BENTO VIEIRA CASTRO,344,ITAQUERA,TV AV PIRES DO RIO
772,-46450825,-23605842,355030833000020,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,MORRO DO FRADE,6401-7,RUA MORRO DO FRADE,,JD DA CONQUISTA,
773,-46450426,-23602582,355030833000022,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD.BOA ESPERANCA,5171-3,RUA IGUPIARA,S/N,JD BOA ESPERANCA,
774,-46449493,-23534162,355030837000003,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA MASTROCOLA,7087-4,RUA PROF BRITO MACHADO,196,VL MASTROCOLA,VILA MASTROCOLA
775,-46448939,-23506183,355030887000199,3550308005193,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,VILA JACUI,1171-1,RUA TEJUGUACU,S/N,VL JACUI,
776,-46448850,-23494838,355030874000120,3550308005196,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,SAO MIGUEL,6106-9,RUA SILVIO CERVELLINI,14,SAO MIGUEL,PROX.IGREJA VELHA S.MIGU
777,-46447934,-23518981,355030837000159,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VERDE,4105-0,RUA FLOR DE SANTA CRUZ,55,VL VERDE,FABRICA DE TINTAS PILOT
778,-46446880,-23517667,355030837000211,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,JARDIM RUTH,3140-2,RUA FLOR DE PELICANO,S/N,JD CASA PINTADA,IMPERADOR E GRAMA DA PRA
779,-46446799,-23596666,355030833000002,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM AUGUSTO,3155-0,RUA HELIODORO PAIVA,00S/N,JARD M AUGUSTO,SAO MATEUS
780,-46445629,-23541048,355030837000084,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,DOM BOSCO,4189-0,RUA ANTONIO GANDINE,,ITAQUERA,RUA SABBADO D ANGELO
781,-46444964,-23625060,355030875000109,3550308005278,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTO ANDRE,3157-7,RUA AFONSO FURTADO DE CASTRO,,JARDIM SANTO ANDRE,
782,-46444519,-23519118,355030837000160,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA VERDE,7217-6,RUA BARAO DE GODOFREDO,S/N,VL VERDE,
783,-46443945,-23497486,355030874000088,3550308005196,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,VILA SILVESTRE,3142-9,AV  ANTONIO BERNARDO SILVESTRE,S/N,VL SAO SILVESTRE,
784,-46443441,-23528854,355030837000075,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA BRASIL,4161-0,RUA CANDIDO DE GODOI,S/N,VL BRASIL,R DAMASIO PINTO
785,-46443209,-23606655,355030833000083,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,VENEZA DO AMOR,3401-0,TV  VENEZA DO AMOR,S/N,JD SAO JOSE,ABAST
786,-46443071,-23632707,355030875000112,3550308005278,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTO ANDRE,7100-5,RUA DUARTE TEIXEIRA CHAVES,S/N,JD STO ANDRE,TV RUA FERREIRA DE MELO
787,-46442744,-23525336,355030837000111,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,ITAQUERA III,7370-9,RUA DAVID D FERREIRA,,ITAQUERA,VIADUTO JACU PESSEGO
788,-46442096,-23599344,355030833000015,3550308005275,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM IGUATEMI,5125-0,RUA CUBAS DE MENDONCA,S/N,JD IGUATEMI,
789,-46441101,-23503699,355030874000023,3550308005196,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,BAQUIRIVU,6046-1,RUA HELIO VESSONI,95,VL SINHA,TRAV.DA AV.PIRES DO RIO
790,-46440361,-23532324,355030837000076,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,SABADO D'ANGELO,4120-3,RUA VIRGINIA FERNI,S/N,COHAB II,ES ITAQUERA GUAIANAZES
791,-46440060,-23549166,355030847000037,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,ZONA LESTE,6122-0,RUA ANTONIO CRESPO,S/N,COHAB II,E SABADO D'ANGELO
792,-46439905,-23596476,355030833000014,3550308005275,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM ROSELI,1106-1,RUA LUIZA DE JESUS FERREIRA,30,JD ROSELI,TV ESTRADA DO IGUATEMI
793,-46439699,-23517732,355030874000031,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,PARQUE SONIA,3111-9,RUA INAJA GUACU,S/N,VL PROGRESSO,ENTRE R BEATRIZ MELO/F.S
794,-46439359,-23554465,355030847000092,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,CARLOS ALBACINI,5401-1,RUA CARLO ALBACINI,,JOSE BONIFACIO,ABAST
795,-46436546,-23540297,355030847000080,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,CONJ RESIDENCIAL DE ITAQUERA,7115-3,RUA LAURA BOSSI C ALFREDO RICCI,S/N,ITAQUERA COHAB II,ARMANDO JAMAR E SILVIO B
796,-46436077,-23541074,355030847000081,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,ITAQUERA II,1370-6,RUA LAURA BOSS,,GUAIANASES,COHAB JOSE BONIFACIO
797,-46435878,-23554770,355030847000061,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,COHAB III,3095-3,RUA FREI ANTONIO FAGGIANO,41,ITAQUERA,RUA ANTONIO CAPUZZI
798,-46434970,-23521470,355030874000073,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,CECILIA ITER,4072-0,"AV  MONS AGNELO	",305,VL PROGRESSO,P FINAL ON VILA PROGRESS
799,-46434627,-23528944,355030837000216,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,XV DE NOVEMBRO,7052-1,RUA IBIAJARA,478,PARADA XV NOVEMBRO,FRENTE ES 15 DE NOVEMBRO
800,-46434547,-23546413,355030847000007,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,JOSE BONIFACIO,5112-8,PC  BOM PASTOR,462,ITAQUERA,GIOVANI QUADRI E LEONCIO
801,-46434457,-23546465,355030847000007,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,COHAB II,1134-7,PC  BOM PASTOR,387,ITAQUERA,GIOVANI QUADRI E GIACOMO
802,-46434200,-23510084,355030874000004,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,JARDIM VERA CRUZ,5080-6,AV  MOACIR DANTAS ITAPICURU,826,CID NOVA S MIGUEL,PT FINAL ON SAO MIGUEL
803,-46432170,-23604268,355030833000058,3550308005275,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM DAS LARANJEIRAS,7209-5,RUA MARIA GARCIA BETIM,S/N,JD DAS LARANJEIRAS,
804,-46431964,-23519466,355030874000059,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,VILA PROGRESSO,1142-8,RUA CRIUVA,12E,VL PROGRESSO,TV ANTIGO ATALHO MOGIANA
805,-46431732,-23490561,355030844000134,3550308005244,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,CHACARA TRES MENINAS,7159-5,AV  PEDROSO DA SILVA,,CHAC TRES MENINAS,
806,-46430833,-23502673,355030874000086,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,JARDIM SAO VICENTE,1047-2,"AV  PROF ASSIS VELOSO	",817,JD SAO VICENTE,ESTRADA SAO PAULO RIO
807,-46429663,-23520620,355030896000176,3550308005257,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,JARDIM GIANETTI,4168-8,RUA GUABIROBA DE MINAS,S/N,JD GIANETTI,
808,-46429344,-23481586,355030844000095,3550308005246,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,VILA HELENA,4068-1,RUA SANTA ROSA DE LIMA,301,PQ PAULISTANO,AV V ARTUR DA NOVA ALT N
809,-46427669,-23515684,355030884000138,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,VILA NOVA CURUCA,3151-8,RUA ARVORE DE CERA,S/N,JD NOVA CURUCA,
810,-46427138,-23537932,355030847000108,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,JARDIM SANTA HELENA,6056-9,RUA SANTA EDITH,357,JD STA HELENA,GUAIANAZES
811,-46426341,-23523125,355030896000157,3550308005257,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,LAJEADO,7222-2,RUA JOSE MARTINS DOS SANTOS,S/N,LAJEADO,
812,-46426105,-23563074,355030847000126,3550308005267,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,CONJUNTO HAB FAZENDA DO CARMO,7238-9,RUA PROF HASEGAWA,,GUAIANAZES,RUA SUGAO SUZUKI
813,-46424190,-23548148,355030831000170,3550308005265,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,RODOLFO ALBINO SILVA,7268-0,RUA RODOLFO ALBINO SILVA,00033,GUAINAZES,FAVELA SAO JOSE E PQ CEN
814,-46423773,-23497573,355030884000100,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,VILA CURUCA,3051-1,RUA IVOTURUCAIA,411,VL CURUCA VELHA,SALAO DE FESTA NORDESTAO
815,-46422749,-23516082,355030884000087,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,VILA NOVA CURUCA,5083-0,RUA ANANAI,241,VL NOVA CURACA,PT FINAL ON V N CURUCA
816,-46422413,-23546484,355030831000095,3550308005265,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,RIBEIRAO ITAQUERA,5188-8,AV  RIBEIRAO ITAQUERA,,GUAIANAZES,ESTRADA DE ITAQUERA GUAI
817,-46422081,-23508862,355030884000026,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,FLAMINGO,6107-7,AV  FLAMINGO,37,VL CURUCA NOVA,PT FINAL ON CURUCA VELHA
818,-46421950,-23477513,355030844000099,3550308005244,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JARDIM HELENA,1063-4,RUA CAMOMILA,852,JD HELENA,REF RUA ERVA ANDORINHA
819,-46420837,-23484111,355030844000042,3550308005246,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,VILA MARA,1102-9,RUA SAO GONCALO DO RIO DAS PEDRAS,132,PQ PAULISTANO,AVENIDA OLIVEIRA DE FREI
820,-46420241,-23491438,355030844000054,3550308005246,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,SAO GONCALO DO RIO DAS PEDRAS,4172-6,RUA SAO GONCALO DO RIO DAS PEDRAS,S/N,VILA MARA,ABAST
821,-46420083,-23595388,355030833000213,3550308005276,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,CDHU JARDIM IGUATEMI,1267-0,AV  PONTE DA AMIZADE,,JARDIM IGUATEMI,CDHU JARDIM IGUATEMI
822,-46419445,-23481276,355030844000043,3550308005246,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,SAO FRANCISCO,1220-3,AV  JOSE MARTINS LISBOA,S/N,SAO FRANCISCO,
823,-46419040,-23546247,355030831000083,3550308005265,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,VILA PRINCESA ISABEL,3146-1,"RUA COMTE CARLOS RHUL	",,VL PRINCESA ISABEL,
824,-46418993,-23544472,355030831000080,3550308005265,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,VILA PRINCESA ISABEL,7235-4,RUA IRMAO DEODORO,,VILA PRINCESA ISABEL,
825,-46418184,-23565848,355030825000238,3550308005268,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CONJ HABIT FAZENDA DO CARMO,1235-1,AV  HENRIQUETA NOGUEZ BRIEBA,S/N,CJ HAB FAZENDA DO CA,
826,-46418016,-23528378,355030896000070,3550308005257,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,JARDIM CELIA,7103-0,RUA JOAQUIM MIGUEL DUTRA,237,JD CELIA,TV ESTRADA DO LAGEADO 56
827,-46415679,-23579120,355030847000181,3550308005267,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,CDHU CONJUNTO HAB GUAIANASES,1253-0,RUA B-10,,CIDADE TIRADENTES,SUPERMERCADO NEGREIROS
828,-46413766,-23482005,355030844000219,3550308005245,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JARDIM SAO MARTINHO,5148-9,AV  BORBOLETA AMARELA,S/N,JD SAO MARTINHO,SAO MIGUEL
829,-46413656,-23504746,355030884000033,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM SILVA TELLES,7053-0,RUA CARAIPE DAS AGUAS,177,JD DOS IPES,TRAV.AV.MARECHAL TITO
830,-46413469,-23538650,355030896000200,3550308005259,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,GUAIANAZES,4044-4,PC  ANDES,S/N,GUAIANAZES,TRISTAO GAGO PROX EST GU
831,-46413135,-23515044,355030884000019,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM NAZARE II,4136-0,RUA JOSE GREEF BORBA,S/N,JD NAZARE,FREI FABIANO CRISTO E S
832,-46412439,-23590750,355030825000135,3550308005273,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CONJ HABIT PADRE NILDO,6165-4,RUA ARACARANA,S/N,VL SAO JOSE,
833,-46412429,-23523688,355030884000165,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM ROBRU,1113-4,RUA BENEDITO DE SOUZA BORGES,S/N,JD ROBRU,S/INF
834,-46411709,-23488736,355030844000035,3550308005245,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JARDIM MAIA,3124-0,RUA FRANCISCO ANTONIO MEIRA,S/N,JD MAIA,RUA ARVORE DO VIAJANTE
835,-46411665,-23588875,355030825000276,3550308005273,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB SANTA ETELVINA IIA,7192-7,AV  NASCER DO SOL,S/N,STA ETELVINA COHAB,
836,-46410916,-23585397,355030825000067,3550308005273,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB CIDADE TIRADENTES,1151-7,RUA PADRE ALDEMAR MOREIRA,S/N,STA ETELVINA,CONJ HAB CIDADE TIRADENT
